site,form,method=post,method=get,script,javascripts,iframe,applet,frame,type=submit,email,password,button,length,At Sign,Forward Slashes,www Present,periods,dashes,underscores,number of digits,has ASCII
http://fande.rendil.org/ssegtj/goren/goog3/acae3434cfbe72753168f0058ff266ec/verification.php,1,0,0,9,1,0,0,0,1,14,5,0,92,0,7,2,2,0,0,0,2
http://fande.rendil.org/ssegtj/goren/goog3/acae3434cfbe72753168f0058ff266ec/,0,0,0,1,0,0,0,0,0,2,0,0,76,0,7,2,2,0,0,0,2
http://fande.rendil.org/ssegtj/goren/goog3/acae3434cfbe72753168f0058ff266ec,0,0,0,1,0,0,0,0,0,2,0,0,75,0,6,2,2,0,0,0,2
http://santoriwoodworking.com/access/wells-fargo-new-RD396/index.html,3,0,0,8,8,0,0,0,2,1,10,1,69,0,5,0,1,0,0,0,0
https://resgateponto.me/@/0EiIEgJmhhvJmRHoDFkjQxHtg9/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,1,1,0,0,0,1
http://resgateponto.me/@/0EiIEgJmhhvJmRHoDFkjQxHtg9/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,1,1,0,0,0,1
https://aceaviationbd.com/wp-admin/index.html,0,0,0,3,2,0,0,0,1,32,17,0,45,0,4,0,1,0,0,0,0
http://jasonmaiolo.com/okay/cmd-login=70197106b366dc855e301cb9c01e014f/,0,0,0,1,0,0,0,0,0,1,0,0,71,0,5,5,1,0,0,0,5
https://resgateponto.me/@/0ZKJZv6eMhdraVobZ1gB0jjESD/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,2,1,0,0,0,2
http://resgateponto.me/@/0ZKJZv6eMhdraVobZ1gB0jjESD/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,2,1,0,0,0,2
http://www.app.supershoes.mx/.well-known/pki-validation/theme/firewall/l/fulls.php,0,0,0,1,0,0,0,0,0,1,2,0,82,0,8,0,3,0,0,0,0
http://www.app.supershoes.mx/.well-known/pki-validation/theme/firewall/l/que.php,1,0,0,8,4,0,0,0,1,0,0,0,80,0,8,0,3,0,0,0,0
http://www.app.supershoes.mx/.well-known/pki-validation/theme/firewall/l/,0,0,0,1,0,0,0,0,0,0,2,0,73,0,8,0,3,0,0,0,0
http://www.app.supershoes.mx/.well-known/pki-validation/theme/firewall/l,0,0,0,1,0,0,0,0,0,0,2,0,72,0,7,0,3,0,0,0,0
http://idmessagerieproorange.moonfruit.com/,1,0,0,22,21,0,0,0,1,1,0,1,43,0,3,0,2,0,0,0,0
https://account-accessdeneid-establish.codeanyapp.com/login/Signin?ID=BG9502DB0?lang=BG,0,0,0,1,0,0,0,0,0,0,0,0,87,0,4,2,2,2,0,0,2
https://saporidicasa.ro/bblet/,3,0,0,5,3,0,0,0,3,0,12,1,30,0,4,0,1,0,0,0,0
http://grup-tantenadia-27.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,1,38,0,3,0,2,2,0,2,0
https://02-update-bundle.com/Login/index?id=0cd841723abfa3849e39d28348f580a60cd841723abfa3849e39d28348f580a6&session=0cd841723abfa3849e39d28348f580a60cd841723abfa3849e39d28348f580a6,5,0,0,26,20,2,0,0,4,3,19,4,181,0,4,9,1,2,0,2,9
https://mail.02-update-bundle.com/Login/index?id=9158e9b62110cf9e9a01a4fbe4ff3d929158e9b62110cf9e9a01a4fbe4ff3d92&session=9158e9b62110cf9e9a01a4fbe4ff3d929158e9b62110cf9e9a01a4fbe4ff3d92,5,0,0,26,20,2,0,0,4,3,19,4,186,0,4,9,2,2,0,2,9
https://mail.02-update-bundle.com/Login/index?id=0cd841723abfa3849e39d28348f580a60cd841723abfa3849e39d28348f580a6&session=0cd841723abfa3849e39d28348f580a60cd841723abfa3849e39d28348f580a6,5,0,0,26,20,2,0,0,4,3,19,4,186,0,4,9,2,2,0,2,9
http://jeanninegarrett.net/Bernadette%20Burton/,1,0,0,3,5,0,0,0,1,4,6,1,47,0,4,1,1,0,0,0,1
https://inpost.pl-trackcode-info-id783215.xyz/ssl/ipko.php,0,0,0,0,0,0,0,0,0,0,0,0,58,0,4,0,2,3,0,6,0
https://inpost.pl-trackcode-info-id783215.xyz/ssl/,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4,0,2,3,0,6,0
https://inpost.pl-trackcode-info-id783215.xyz/odbior/1635767668,3,0,0,14,12,1,0,0,2,13,0,9,63,0,4,0,2,3,0,6,0
http://nkqeypygwkuxwetmjbdyftrzqmjnni.22web.org/,0,0,0,2,1,0,0,0,0,0,0,0,48,0,3,0,2,0,0,2,0
https://leboncoin-service-achat.web.app/,1,0,0,4,7,0,0,0,0,2,0,1,40,0,3,0,2,2,0,0,0
https://limitenmsma.webflow.io/,0,0,0,5,4,0,0,0,0,0,0,0,31,0,3,0,2,0,0,0,0
https://nicolasmezher.com/sharepoint/index.html,0,0,0,0,0,0,0,0,0,0,0,0,47,0,4,0,1,0,0,0,0
https://current-development.b-cdn.net/,2,0,0,2,1,0,0,0,35,35,46,1,38,0,3,0,2,2,0,0,0
https://nhspass-gov.heteml.net/www.england.nhs.uk/digital.nhs.co.uk/website/online-application,0,0,0,0,0,0,0,0,0,0,0,0,94,0,6,0,2,1,0,0,0
http://cpcalendars.granadoemurahara.com.br/cmd-login=012962f7ce4c0854415e6bd264535560/?reff=MjcxZjRmZGJmNDUzNzliMGQzZWQ1ZjNhMWViYTkzNzU=,0,0,0,0,0,0,0,0,0,0,0,0,136,0,4,3,3,0,0,0,3
https://resgateponto.me/@/0HfJJFb8K8WwpJEVCMGaZjL2Mv/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,1,1,0,0,0,1
http://resgateponto.me/@/0HfJJFb8K8WwpJEVCMGaZjL2Mv/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,1,1,0,0,0,1
http://fande.rendil.org/ssegtj/goren/goog3/acae3434cfbe72753168f0058ff266ec/next.php,0,0,0,3,1,0,0,0,0,0,5,0,84,0,7,2,2,0,0,0,2
http://fande.rendil.org/ssegtj/goren/goog3/7ec840e5331d0ab1639e60cdb037fb21/verification.php,1,0,0,9,1,0,0,0,1,14,5,0,92,0,7,4,2,0,0,0,4
http://fande.rendil.org/ssegtj/goren/goog3/7ec840e5331d0ab1639e60cdb037fb21/next.php,0,0,0,3,1,0,0,0,0,0,5,0,84,0,7,4,2,0,0,0,4
http://www.rakoten-account.gjranloyvzxknu.gq/,1,0,0,11,8,0,0,0,1,0,2,0,45,0,3,0,3,1,0,0,0
http://girotondotoys.it/wp/bestatigen/diepost/portal/Redsys.html,2,0,0,14,9,0,0,0,0,0,0,3,64,0,7,0,1,0,0,0,0
https://hbinsce.com/Login/Skrill/,1,0,0,7,8,0,0,0,1,1,4,1,33,0,5,0,1,0,0,0,0
http://ww.w.fareastfloragarden.com/vendor/phpunit/php-token-stream/src/Token/UBSK/session/app/signin.php,1,0,0,4,1,0,0,0,2,37,47,5,104,0,11,0,3,0,0,0,0
http://grubbohay-croot22.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,1,37,0,3,0,2,1,0,2,0
http://www.app.supershoes.mx/.well-known/pki-validation/theme/firewall/l/full.php,0,0,0,1,0,0,0,0,0,1,2,0,81,0,8,0,3,0,0,0,0
http://www.rakoten-account.buogfbizkuqy.gq/,1,0,0,11,8,0,0,0,1,0,2,0,43,0,3,0,3,1,0,0,0
https://tinyurl.com/3tewdjns,0,0,0,7,5,1,0,0,0,1,0,0,28,0,3,0,1,0,0,0,0
https://s3.amazonaws.com/submit-tax-application2.irs.gov/index.html,0,0,0,0,0,0,0,0,0,0,0,0,67,0,4,0,2,0,0,1,0
http://www.18-135-96-182.cprapid.com/Schweizerische/Redsys.html,2,0,0,14,9,0,0,0,0,0,0,3,63,0,4,3,3,3,0,10,0
https://inpost.pl-trackcode-info-id896392.xyz/ssl/ipko.php,0,0,0,0,0,0,0,0,0,0,0,0,58,0,4,0,2,3,0,6,0
https://inpost.pl-trackcode-info-id896392.xyz/ssl/,0,0,0,0,0,0,0,0,0,0,0,0,50,0,4,0,2,3,0,6,0
https://inpost.pl-trackcode-info-id896392.xyz/odbior/1635686561,3,0,0,14,12,1,0,0,2,13,0,9,63,0,4,0,2,3,0,6,0
http://www.18-135-96-182.cprapid.com/Schweizerische/Seleccione_medio_de_pago.php,1,0,0,14,7,0,0,0,0,0,0,0,80,0,4,3,3,3,0,10,0
https://motorcyclemaintenancetips.com/images,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,0,1,0,0,0,0
https://e-voice-msg-bb2731.webflow.io/,0,0,0,5,4,0,0,0,0,0,0,0,38,0,3,0,2,3,0,4,0
https://nimnbtmsanb.webflow.io/,0,0,0,5,4,0,0,0,0,0,0,0,31,0,3,0,2,0,0,0,0
https://sites.google.com/view/584utgjf8430rkf/bt,2,0,0,8,35,2,0,0,0,71,55,15,48,0,5,1,2,0,0,0,1
https://officemail021.weebly.com/,1,0,0,24,12,0,0,0,1,10,3,1,33,0,3,1,2,0,0,3,1
https://macorinixzmmmmmn.webflow.io/,0,0,0,5,4,0,0,0,0,0,0,0,36,0,3,0,2,0,0,0,0
https://btinternet10.weebly.com/,1,0,0,21,11,0,0,0,1,2,3,1,32,0,3,1,2,0,0,2,1
https://mael3006x.weebly.com/,1,0,0,21,11,0,0,0,1,1,2,1,29,0,3,2,2,0,0,4,2
https://sbcglobalcommunicatingservices.weebly.com/,1,0,0,25,15,0,0,0,1,2,3,2,50,0,3,0,2,0,0,0,0
https://currentlyattserver041101.weebly.com/,1,0,0,27,15,0,0,0,1,2,2,2,44,0,3,2,2,0,0,6,2
https://enitoshubushimadide.weebly.com/,1,0,0,27,15,0,0,0,1,1,3,2,39,0,3,0,2,0,0,0,0
https://bit.ly/3pAsN1q,0,0,0,3,1,0,0,0,0,0,0,0,22,0,3,0,1,0,0,0,0
https://attinformailservices.weebly.com/,1,0,0,24,12,0,0,0,1,2,3,1,40,0,3,0,2,0,0,0,0
https://614807.selcdn.ru/balxyz/roman55.html,0,0,0,2,1,1,0,0,0,12,11,1,44,0,4,1,2,0,0,6,1
https://bt-106917.square.site/,0,0,0,12,7,0,0,0,0,11,2,0,30,0,3,1,2,1,0,6,1
http://bt-106917.square.site/,0,0,0,12,7,0,0,0,0,11,2,0,29,0,3,1,2,1,0,6,1
http://bancaporinternetinterbankpe.site/,0,0,0,4,4,0,0,0,0,0,0,0,40,0,3,0,1,0,0,0,0
https://ghusjjsuywhe.weebly.com/,1,0,0,21,11,0,0,0,1,2,3,1,32,0,3,0,2,0,0,0,0
https://webmail-104323.square.site/,0,0,0,12,7,0,0,0,0,16,4,0,35,0,3,1,2,1,0,6,1
http://webmail-104323.square.site/,0,0,0,12,7,0,0,0,0,16,4,0,34,0,3,1,2,1,0,6,1
https://hvgvbbdddd.square.site/,0,0,0,9,7,0,0,0,0,11,2,0,31,0,3,0,2,0,0,0,0
https://diana-lewis.square.site/,0,0,0,12,7,0,0,0,0,11,2,0,32,0,3,0,2,1,0,0,0
http://diana-lewis.square.site/,0,0,0,12,7,0,0,0,0,11,2,0,31,0,3,0,2,1,0,0,0
https://sites.google.com/view/u5ut58euq2emuwdefrgv/btconnect,2,0,0,8,35,2,0,0,0,71,55,15,60,0,5,0,2,0,0,0,0
https://btserveruytdrxf.boxmode.io/,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3,0,2,0,0,0,0
http://btserveruytdrxf.boxmode.io/,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,2,0,0,0,0
https://fghjklkjhgfghj.weebly.com/,1,0,0,21,11,0,0,0,1,3,3,1,34,0,3,0,2,0,0,0,0
http://oraclea45ppsblog.ru/tyuijuyhtgredfgthyujytgrfed/3c025da9b4cefb12a9f009d91c36f43e/login.html,0,0,0,0,0,0,0,0,0,0,0,0,98,0,5,3,1,0,0,2,3
http://oraclea45ppsblog.ru/tyuijuyhtgredfgthyujytgrfed/056155f34e71fb9395b2e88d1d28479a/login.html,0,0,0,0,0,0,0,0,0,0,0,0,98,0,5,1,1,0,0,2,1
https://r27ny6f.cn/mu2MAIY4/dbs-wa/,1,0,0,2,0,0,0,0,1,0,1,1,35,0,5,0,1,0,0,3,0
http://ttadsr.cn/0mzUQ8kA/dbs-wa/,1,0,0,2,0,0,0,0,1,0,1,1,33,0,5,1,1,0,0,0,1
http://5jyhy6p.cn/erFFYdQL/dbs-wa/,1,0,0,2,0,0,0,0,1,0,1,1,34,0,5,0,1,0,0,2,0
http://uryxxo5.cn/LDMqrKrr/dbs-wa/,1,0,0,2,0,0,0,0,1,0,1,1,34,0,5,0,1,0,0,1,0
http://uiuhyo.cn/mf9gPWQZ/dbs-wa/,0,0,0,13,17,0,0,0,0,0,0,0,33,0,5,0,1,0,0,0,0
https://paypal.phed.com.ng/Boby/PayPal/,0,0,0,28,13,0,0,0,0,0,0,0,39,0,5,0,3,0,0,0,0
http://managen.my.id/?page-help-center2021,1,0,0,3,5,0,0,0,1,2,1,1,42,0,3,1,2,0,0,0,1
http://managen.my.id/,1,0,0,3,5,0,0,0,1,2,1,1,21,0,3,0,2,0,0,0,0
http://vfilterscustom-accountentriessign.pitikkecing.live/8ca070cc474c02335277c16ce15a469b/,1,0,0,5,5,0,0,0,1,10,4,1,91,0,4,3,2,1,0,0,3
http://vfilterscustom-accountentriessign.pitikkecing.live/6ea2ef7311b482724a9b7b0bc0dd85c6/,1,0,0,5,5,0,0,0,1,10,4,1,91,0,4,2,2,1,0,0,2
https://m.facebook.com.hainguyen.cf/,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,0,4,0,0,0,0
http://www.catus.cat/wordpress/wp-content/plugins/523453244/swiss-sms,0,0,0,0,0,0,0,0,0,0,0,0,69,0,7,0,2,0,0,0,0
http://whyted.com/upload/office/,2,0,0,7,6,1,0,0,25,65,116,1,32,0,5,0,1,0,0,0,0
http://whyted.com/upload/office,2,0,0,7,6,1,0,0,25,65,116,1,31,0,4,0,1,0,0,0,0
http://vfilterscustom-accountentriessign.pitikkecing.live/8ca070cc474c02335277c16ce15a469b,1,0,0,5,5,0,0,0,1,10,4,1,90,0,3,3,2,1,0,0,3
http://vfilterscustom-accountentriessign.pitikkecing.live/6ea2ef7311b482724a9b7b0bc0dd85c6,1,0,0,5,5,0,0,0,1,10,4,1,90,0,3,2,2,1,0,0,2
https://www.jfedu.net/wp-admin/rename,0,0,0,4,2,0,0,0,0,0,0,0,37,0,4,0,2,0,0,0,0
https://mail.o2uk-payeeinfo.com/Login/index,5,0,0,26,20,2,0,0,4,3,19,4,43,0,4,0,2,1,0,1,0
https://itcentralsupport.net/63e24c6c-00f2-498d-b6ce-83b7178678e4/a/130f555d-9de1-4b12-99f2-65e3e8535dc8/ccp?lid=d3885322-56cb-4fcf-9ffb-8e92732320f1,1,0,0,2,2,0,0,0,17,14,14,0,149,0,6,4,1,0,0,0,4
https://geepada.com/gu/excelz/bizmail.php,1,0,0,0,0,0,0,0,1,6,6,0,41,0,5,0,1,0,0,0,0
https://resgateponto.me/@/0K0CYd7EI3SnQtM1i7zxpjsyH8/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,134,1,5,2,1,0,0,0,2
http://resgateponto.me/@/0K0CYd7EI3SnQtM1i7zxpjsyH8/?tipoCliente=fisico&segmento=emp&pk_vid=db4b285e4b875c5b157759871728298d&v=2.13.6,0,0,0,3,3,0,0,0,0,0,0,0,133,1,5,2,1,0,0,0,2
http://mail.queroquarto.com/wells/,4,0,0,13,9,0,0,0,4,0,13,1,34,0,4,0,2,0,0,0,0
http://mail.queroquarto.com/wells,4,0,0,13,9,0,0,0,4,0,13,1,33,0,3,0,2,0,0,0,0
http://mail.codelogist.com/wells/wells/email.htm,1,0,0,11,8,0,0,0,1,32,3,6,48,0,5,0,2,0,0,0,0
http://mail.codelogist.com/wells/wells/,4,0,0,13,9,0,0,0,4,0,13,1,39,0,5,0,2,0,0,0,0
http://mail.codelogist.com/wells/wells,4,0,0,13,9,0,0,0,4,0,13,1,38,0,4,0,2,0,0,0,0
http://codelogist.com/wells/wells/email.htm,1,0,0,11,8,0,0,0,1,32,3,6,43,0,5,0,1,0,0,0,0
http://codelogist.com/wells/wells/,4,0,0,13,9,0,0,0,4,0,13,1,34,0,5,0,1,0,0,0,0
http://codelogist.com/wells/wells,4,0,0,13,9,0,0,0,4,0,13,1,33,0,4,0,1,0,0,0,0
http://alerttnow.com/landing/form/f774c094-fd52-4c02-933e-72d2164c084f,0,0,0,1,0,0,0,0,1,2,3,2,70,0,5,3,1,0,0,0,3
http://sprk-secure-ban.xyz/s/anmeldung.php?starten=cyev8ek7bbpm0fsjrdkcrjnwsq6uot&shuffluri?=b39fiet8oyx4kdadvmjj,2,0,0,0,0,0,0,0,2,0,4,0,113,0,4,1,1,2,0,0,1
http://join-grupwa-dewasa.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,0,38,0,3,0,2,2,0,0,0
https://mail.o2uk-payeeinfo.com/Login/index?id=51e834eb39123f57d6b2a6d86e42f72051e834eb39123f57d6b2a6d86e42f720&session=51e834eb39123f57d6b2a6d86e42f72051e834eb39123f57d6b2a6d86e42f720,5,0,0,26,20,2,0,0,4,3,19,4,184,0,4,4,2,1,0,1,4
http://vfilterscustom-accountentriessign.pitikkecing.live/3e1804747c4cf0e9f098b445b1fff36c/,1,0,0,5,5,0,0,0,1,10,4,1,91,0,4,3,2,1,0,0,3
http://joinbk-tante.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,2,1,0,0,0
http://vfilterscustom-accountentriessign.pitikkecing.live/3e1804747c4cf0e9f098b445b1fff36c,1,0,0,5,5,0,0,0,1,10,4,1,90,0,3,3,2,1,0,0,3
http://tante-grup-viral.duckdns.org/login.php,1,0,0,0,0,0,0,0,1,2,4,3,45,0,3,0,2,2,0,0,0
http://confirm-pages-identity2021.ml/,1,0,0,9,5,0,0,0,1,3,6,2,37,0,3,1,1,2,0,4,1
https://sites.google.com/view/systemnewloginpage2021,2,0,0,8,35,2,0,0,0,71,55,15,52,0,4,1,2,0,0,0,1
http://governmentofficialmanagerpages.co.vu/,1,0,0,6,5,0,0,0,1,1,1,1,44,0,3,0,2,0,0,0,0
https://business-appeal-form-1289571.web.app/appeal.html,3,0,0,7,5,0,0,0,2,10,13,2,56,0,3,0,2,3,0,7,0
https://business-appeal-form-1289571.web.app/check.html,0,0,0,7,4,0,0,0,0,3,4,0,55,0,3,0,2,3,0,7,0
https://business-appeal-form-1289571.web.app/,0,0,0,4,4,0,0,0,0,0,0,0,45,0,3,0,2,3,0,7,0
https://sites.google.com/view/1wci9pimhsooitaqdvwsce7swz2jzf/,2,0,0,8,35,2,0,0,0,71,55,15,61,0,5,0,2,0,0,0,0
http://rimasnik.co.vu/help_login.html,1,0,0,0,0,0,0,0,1,2,3,1,37,0,3,0,2,0,0,0,0
https://754r57i.weebly.com/,1,0,0,27,15,0,0,0,1,1,3,2,27,0,3,0,2,0,0,5,0
https://sites.google.com/view/terms-identyhelps/page-verifycation,0,0,0,9,1,0,0,0,0,0,0,0,65,0,5,0,2,0,0,0,0
http://messaging-pages.redirectme.net/?page=loginpage,1,0,0,0,0,0,0,0,1,2,3,1,53,0,3,0,2,1,0,0,0
http://messaging-pages.redirectme.net/,0,0,0,1,0,0,0,0,0,0,0,0,38,0,3,0,2,1,0,0,0
https://sites.google.com/view/bfdchgdjy,0,0,0,9,1,0,0,0,0,0,0,0,39,0,4,0,2,0,0,0,0
http://protections-updatesidentity.gq/,1,0,0,3,5,0,0,0,1,2,1,1,38,0,3,0,1,1,0,0,0
https://sites.google.com/view/pidenty-policy/,0,0,0,9,1,0,0,0,0,0,0,0,45,0,5,0,2,0,0,0,0
http://pagesuptudateaccountandsupport.co.vu/,1,0,0,9,5,0,0,0,1,3,6,2,44,0,3,0,2,0,0,0,0
https://sparkasse.de-portal-finanzgruppe.xyz/s/anmeldung.php,2,0,0,0,0,0,0,0,2,0,4,0,60,0,4,0,2,2,0,0,0
https://sparkasse.de-verbinden-sicherer.xyz/s/anmeldung.php,2,0,0,0,0,0,0,0,2,0,4,0,59,0,4,0,2,2,0,0,0
https://attfhscn.weebly.com/,1,0,0,27,15,0,0,0,1,1,3,2,28,0,3,0,2,0,0,0,0
https://attyahoomalboxsrvr123.weebly.com/,1,0,0,27,15,0,0,0,1,1,4,2,41,0,3,0,2,0,0,3,0
https://myhermes.online-item-tracking.com/,0,0,0,0,0,0,0,0,0,0,0,0,42,0,3,0,2,2,0,0,0
https://espace-n26.com/,1,0,0,28,23,0,0,0,1,8,2,2,23,0,3,0,1,1,0,2,0
http://joinwahtsappgroubbb.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,1,39,0,3,0,2,0,0,0,0
http://maxpress.in/maxp/rlgb/BA/,4,0,0,76,67,2,0,0,4,8,4,7,32,0,6,0,1,0,0,0,0
https://elportenio.com/css/WellsFargoFinal/signin.php?cmd=login_submit&id=2faa7ac202bd8819c7c77a74f70649432faa7ac202bd8819c7c77a74f7064943&session=2faa7ac202bd8819c7c77a74f70649432faa7ac202bd8819c7c77a74f7064943,2,0,0,7,2,0,0,0,1,1,8,0,211,0,5,8,1,0,0,0,8
https://elportenio.com/css/WellsFargoFinal/,2,0,0,7,2,0,0,0,1,1,8,0,43,0,5,0,1,0,0,0,0
http://joingrub-bokp02.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3,1,2,1,0,2,1
http://grupwabokep2021.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,1,35,0,3,1,2,0,0,4,1
http://grupwhasapinvite.forumz.info/,1,0,0,12,14,0,0,0,1,14,3,1,36,0,3,0,2,0,0,0,0
http://v-xxxx-grup-tante-com.duckdns.org/,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,0,2,4,0,0,0
https://www.elportenio.com/css/WellsFargoFinal/profile.php,3,0,0,5,4,0,0,0,2,25,5,0,58,0,5,0,2,0,0,0,0
https://tante-grup-viral.duckdns.org/login.php,1,0,0,0,0,0,0,0,1,2,4,3,46,0,3,0,2,2,0,0,0
https://southamerica-east1-noted-minutia-330211.cloudfunctions.net/mpseguranca/http:/authsecuritymlib.pagina-oficial.com/segurancaonline.php?atendimento=21489,0,0,0,0,0,0,0,0,0,0,0,0,158,0,6,1,2,4,0,7,1
https://southamerica-east1-noted-minutia-330211.cloudfunctions.net/mp2/http:/authsecuritymlib.pagina-oficial.com/segurancaonline.php?atendimento=21489,0,0,0,0,0,0,0,0,0,0,0,0,150,0,6,1,2,4,0,7,1
https://sgp1.digitaloceanspaces.com/diuftdyc89werty783uy4hwbruysuyh0a8o/index.html,1,0,0,8,10,0,0,0,0,34,17,3,82,0,4,1,2,0,0,1,1
https://microsvoicemailservice.nyc3.digitaloceanspaces.com/server.html,1,0,0,8,6,1,0,0,3,10,38,3,70,0,3,0,3,0,0,1,0
http://signin-membershipaccountsupportmail.otongengtiti.cloud/c77bfda61a0204d445185053e6a9a8fe/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=DE-Germany&lang=en,1,0,0,5,5,0,0,0,1,10,4,1,154,0,4,4,2,1,0,0,4
https://heysosyal.com/Xwanted/,1,0,0,2,2,0,0,0,0,4,1,3,30,0,4,0,1,0,0,0,0
https://heysosyal.com/Xwanted,1,0,0,2,2,0,0,0,0,4,1,3,29,0,3,0,1,0,0,0,0
https://elportenio.com/css/WellsFargoFinal/signin.php?cmd=login_submit&id=957690ffa1ec39055ec7becc20da95bf957690ffa1ec39055ec7becc20da95bf&session=957690ffa1ec39055ec7becc20da95bf957690ffa1ec39055ec7becc20da95bf,2,0,0,7,2,0,0,0,1,1,8,0,211,0,5,12,1,0,0,0,12
https://elportenio.com/css/WellsFargoFinal/signin.php?cmd=login_submit&id=673633b5fd74a757af97862fbd5240ad673633b5fd74a757af97862fbd5240ad&session=673633b5fd74a757af97862fbd5240ad673633b5fd74a757af97862fbd5240ad,2,0,0,7,2,0,0,0,1,1,8,0,211,0,5,4,1,0,0,0,4
https://elportenio.com/css/WellsFargoFinal,2,0,0,7,2,0,0,0,1,1,8,0,42,0,4,0,1,0,0,0,0
